sample,signal,definition,horizon,periods,pairs,mean_ic,median_ic,ic_std,hit_rate,hac_t_stat,pvalue,fdr_qvalue,fdr_reject_10pct
native,low_leverage,-debt/assets,3m,73,2592,0.10987597991571793,0.0979020979020979,0.29191323154664167,0.6301369863013698,2.219680499903775,0.02644046346176543,0.20271021987353496,False
native,low_leverage,-debt/assets,6m,70,2379,0.10303777970091285,0.08024369970831373,0.30796726763962273,0.6571428571428571,1.8852184625838015,0.059400349179577816,0.3144964472933579,False
native,low_leverage,-debt/assets,12m,64,1964,0.1175564293175066,0.09999999999999999,0.31079930332902506,0.65625,1.3200996534598148,0.18680174846766406,0.33049540113509795,False
native,momentum_12_1,prior 252 trading-day return skipping 21 days,1m,62,1991,0.044699173382081896,0.05603308818838515,0.3494436166395837,0.5483870967741935,0.9713675495884327,0.33136528191273795,0.8833197152732488,False
native,momentum_12_1,prior 252 trading-day return skipping 21 days,3m,60,1855,0.051300682069245714,0.0240197281381882,0.37602131817637885,0.5166666666666667,0.7473916816420284,0.45482716510922705,0.6153543998536601,False
native,momentum_12_1,prior 252 trading-day return skipping 21 days,6m,57,1651,0.07512185386764333,0.0014819660258918862,0.4430896806330308,0.5087719298245614,0.6581966508199081,0.5104117766339349,0.8449113236745899,False
native,momentum_12_1,prior 252 trading-day return skipping 21 days,12m,51,1246,0.10776931665812281,0.1346492896346728,0.41133013531859564,0.5882352941176471,0.7152264388134766,0.4744691345950476,0.5512890478117549,False
native,momentum_6_1,prior 126 trading-day return skipping 21 days,1m,68,2350,0.005918531147277053,0.013646729566691142,0.301391619170577,0.5147058823529411,0.16203212414755389,0.8712805567119075,0.8850586342842008,False
native,momentum_6_1,prior 126 trading-day return skipping 21 days,3m,66,2212,0.015566490494757092,0.023617950197250548,0.32669738708057344,0.5454545454545454,0.28671759978204686,0.7743285604576042,0.7743285604576043,False
native,momentum_6_1,prior 126 trading-day return skipping 21 days,6m,63,2006,0.027917321977801023,0.006060606060606061,0.33603335073324747,0.5079365079365079,0.41273529569926576,0.6798005621395466,0.8449113236745899,False
native,momentum_6_1,prior 126 trading-day return skipping 21 days,12m,57,1597,0.0722814099488564,0.11665100995464789,0.3369909515867708,0.6140350877192983,0.7072972394436492,0.4793817807058738,0.5512890478117549,False
native,short_reversal,-prior 21 trading-day return,1m,74,2696,0.010316431810856242,0.005821247579502964,0.2739060569373615,0.5135135135135135,0.3078886527656364,0.7581670604423443,0.8850586342842008,False
native,short_reversal,-prior 21 trading-day return,3m,72,2555,0.0165459554890614,0.006708560496253418,0.2607796395531294,0.5,0.5411164355922057,0.5884273304524741,0.644468028590805,False
native,short_reversal,-prior 21 trading-day return,6m,69,2347,-0.01706468466520014,-0.006060606060606061,0.2971712352168675,0.4927536231884058,-0.46649591267982743,0.6408605725641905,0.8449113236745899,False
native,short_reversal,-prior 21 trading-day return,12m,63,1939,-0.014382007227869734,-0.03326576094747519,0.2874872996339969,0.42857142857142855,-0.31268539407106466,0.7545196933776099,0.7545196933776098,False
native,beta_high,market beta over 252 days,1m,69,2418,0.015157357680733443,0.05695015369503181,0.3302918202565144,0.5652173913043478,0.3375848648601756,0.7356760493655408,0.8850586342842008,False
native,beta_high,market beta over 252 days,3m,67,2280,0.045426710093941676,0.07263806401149453,0.3815816494280004,0.6268656716417911,0.6434171237320904,0.5199534752042312,0.6294173647209115,False
native,beta_high,market beta over 252 days,6m,64,2073,0.07864814242188058,0.12495373545603111,0.3741500433084128,0.65625,0.8596429370270163,0.38998589886411206,0.7474729728228815,False
native,beta_high,market beta over 252 days,12m,58,1663,0.12384704483638535,0.20031743143396813,0.33181946528352513,0.6724137931034483,1.3680005189532116,0.17131191366734955,0.3283478345290866,False
native,beta_low,-market beta over 252 days,1m,69,2418,-0.015157357680733443,-0.05695015369503181,0.3302918202565144,0.42028985507246375,-0.3375848648601756,0.7356760493655408,0.8850586342842008,False
native,beta_low,-market beta over 252 days,3m,67,2280,-0.045426710093941676,-0.07263806401149453,0.3815816494280004,0.373134328358209,-0.6434171237320904,0.5199534752042312,0.6294173647209115,False
native,beta_low,-market beta over 252 days,6m,64,2073,-0.07864814242188058,-0.12495373545603111,0.3741500433084128,0.3125,-0.8596429370270163,0.38998589886411206,0.7474729728228815,False
native,beta_low,-market beta over 252 days,12m,58,1663,-0.12384704483638535,-0.20031743143396813,0.33181946528352513,0.3275862068965517,-1.3680005189532116,0.17131191366734955,0.3283478345290866,False
native,low_total_volatility,-annualized realized volatility,1m,69,2418,-0.026930132556321918,-0.010153834408520059,0.3238929382930814,0.4782608695652174,-0.721993326306938,0.4702985806214883,0.8850586342842008,False
native,low_total_volatility,-annualized realized volatility,3m,67,2280,-0.08609152291195295,-0.04242424242424241,0.3033269093138528,0.4626865671641791,-1.6743636420847996,0.09405915374883755,0.360560089370544,False
native,low_total_volatility,-annualized realized volatility,6m,64,2073,-0.12971215099187772,-0.15821468107035158,0.32596791635152567,0.3125,-1.6216856771229222,0.10487066711868209,0.402004223954948,False
native,low_total_volatility,-annualized realized volatility,12m,58,1663,-0.22591505476892204,-0.2918185060853272,0.28169848415653853,0.1896551724137931,-2.9545811609417725,0.003130937886884233,0.010287367342619622,True
native,low_idio_volatility,-market-model residual volatility,1m,69,2418,-0.035996578042352616,0.008500279351903586,0.31658856308547934,0.5072463768115942,-0.9856234086412552,0.32431794664247526,0.8833197152732488,False
native,low_idio_volatility,-market-model residual volatility,3m,67,2280,-0.08865338076917292,-0.045454545454545456,0.28494638819529206,0.40298507462686567,-1.883206054676048,0.059672448842782666,0.27449326467680024,False
native,low_idio_volatility,-market-model residual volatility,6m,64,2073,-0.13427768182538025,-0.18138186074972729,0.30627716745900196,0.3125,-1.82256834993972,0.06836879288986042,0.3144964472933579,False
native,low_idio_volatility,-market-model residual volatility,12m,58,1663,-0.24815203649302459,-0.2866245806035095,0.2805368355817676,0.13793103448275862,-3.4484657808258508,0.0005637809009968464,0.0025933921445854937,True
