sample,signal,definition,horizon,periods,pairs,mean_ic,median_ic,ic_std,hit_rate,hac_t_stat,pvalue,fdr_qvalue,fdr_reject_10pct
global_common,roe_standalone,Net income / book equity or stored ROE,3m,36,824,-0.19620479547603695,-0.12977558839627804,0.31503115794363423,0.3611111111111111,-2.3362653474572066,0.01947741636510303,0.04977561959970774,True
global_common,roe_standalone,Net income / book equity or stored ROE,6m,33,711,-0.3120020402826861,-0.17330367074527253,0.3284362179175316,0.15151515151515152,-2.4269220758478727,0.015227526131464941,0.023432583643010818,True
global_common,roe_standalone,Net income / book equity or stored ROE,12m,27,485,-0.41856802527262277,-0.3214285714285715,0.2641138046004304,0.0,-3.3521816401190128,0.0008017739596382079,0.0015367334226398983,True
global_common,roa_standalone,Net income / total assets or stored ROA,1m,38,902,-0.07613903337838149,-0.04092400122737319,0.37039268915569784,0.47368421052631576,-1.1521096544880072,0.24927601634959773,0.44102679815698065,False
global_common,roa_standalone,Net income / total assets or stored ROA,3m,36,824,-0.1749375570440616,-0.08357790636889836,0.3107038214401718,0.2777777777777778,-2.4220681359712777,0.015432456688748708,0.044368312980152536,True
global_common,roa_standalone,Net income / total assets or stored ROA,6m,33,711,-0.26285174588582294,-0.1862898025649823,0.2810033345902005,0.12121212121212122,-2.5433128790993003,0.010980685395614032,0.023432583643010818,True
global_common,roa_standalone,Net income / total assets or stored ROA,12m,27,485,-0.37185353796299075,-0.3571428571428572,0.20394534794024727,0.037037037037037035,-4.463123648722237,8.077340950540801e-06,4.6444710465609607e-05,True
global_common,accrual_quality,-(Net income - CFO) / assets,1m,38,902,-0.035034995730398574,-0.02555680109671702,0.29548881207712624,0.47368421052631576,-0.780201268700434,0.4352724156892087,0.5269087137290421,False
global_common,accrual_quality,-(Net income - CFO) / assets,3m,36,824,-0.08095086699164447,-0.07220832817600846,0.2550664825974053,0.3888888888888889,-1.4028825697431666,0.1606518593577495,0.18474963826141194,False
global_common,accrual_quality,-(Net income - CFO) / assets,6m,33,711,-0.08666816751550384,-0.04105652152858856,0.21526620660532986,0.42424242424242425,-1.3809229641637801,0.16730264826711005,0.18323623381635862,False
global_common,accrual_quality,-(Net income - CFO) / assets,12m,27,485,-0.10404298965059654,-0.10714285714285716,0.12814779711615168,0.25925925925925924,-2.147833566042353,0.031726979469300476,0.04292473692905358,True
global_common,piotroski_lite,Existing PIT Piotroski-lite score,1m,38,902,0.035007107494136026,-0.0006598825768466466,0.2956118736202143,0.47368421052631576,0.7279593550167901,0.46663846735214487,0.5351310131013647,False
global_common,piotroski_lite,Existing PIT Piotroski-lite score,3m,36,824,0.13393051618409185,0.09878771449006787,0.28379511189383894,0.6666666666666666,1.9723378974180505,0.04857104611893748,0.07447560404903747,True
global_common,piotroski_lite,Existing PIT Piotroski-lite score,6m,33,711,0.21117712190128987,0.20597146021777488,0.2961940995590777,0.7272727272727273,2.2057506808791913,0.02740146122341125,0.03707256518461522,True
global_common,piotroski_lite,Existing PIT Piotroski-lite score,12m,27,485,0.34030766259364453,0.21242589467781495,0.3612867873308831,0.8148148148148148,2.0914756656422298,0.036485445582985276,0.04662029157825896,True
global_common,conservative_investment,-asset growth,1m,38,902,0.028664071284951964,-0.028571428571428574,0.3274296285650274,0.39473684210526316,0.5968596651464054,0.5506010786606568,0.5506010786606568,False
global_common,conservative_investment,-asset growth,3m,36,824,0.0979061136996513,0.002923681837622528,0.3277807965176896,0.5,1.3190315882791552,0.18715855225555522,0.20498317627989382,False
global_common,conservative_investment,-asset growth,6m,33,711,0.11920760662162785,0.14285714285714288,0.2752080104891832,0.5454545454545454,1.4433727034760886,0.14891550923201757,0.1712528356168202,False
global_common,conservative_investment,-asset growth,12m,27,485,0.097262423425721,0.07142857142857144,0.18978608788193102,0.6296296296296297,1.5277794311056763,0.12656731084050676,0.14555240746658277,False
global_common,low_leverage,-debt/assets,1m,38,902,0.02876931719046365,0.01116095852937958,0.26049993951968664,0.5,0.6822687915725487,0.49506900307850366,0.5351310131013647,False
global_common,low_leverage,-debt/assets,3m,36,824,0.07146960554259435,0.026352048165759305,0.2556073273555717,0.5277777777777778,1.0661604480190057,0.2863511180801188,0.2863511180801188,False
global_common,low_leverage,-debt/assets,6m,33,711,0.10573172351732091,0.13885545464492832,0.26467506393764567,0.5757575757575758,1.1212507232656626,0.2621811542745185,0.27409847946881477,False
global_common,low_leverage,-debt/assets,12m,27,485,0.12876355083228008,0.07653743315508023,0.26707358804162906,0.6296296296296297,1.100996840216866,0.27089803238021193,0.27089803238021193,False
global_common,momentum_12_1,prior 252 trading-day return skipping 21 days,1m,38,902,0.10471417567461098,0.061326894921055294,0.3592906351240667,0.5789473684210527,1.689803765523609,0.09106550319136142,0.2988439222549846,False
global_common,momentum_12_1,prior 252 trading-day return skipping 21 days,3m,36,824,0.21427848232312352,0.18235339945893478,0.3520520989361424,0.6944444444444444,2.554399787346821,0.010637104444528811,0.044368312980152536,True
global_common,momentum_12_1,prior 252 trading-day return skipping 21 days,6m,33,711,0.3660789686831889,0.35259255472094536,0.36266915831205654,0.7878787878787878,2.9150860515998915,0.00355590481768564,0.013630968467794954,True
global_common,momentum_12_1,prior 252 trading-day return skipping 21 days,12m,27,485,0.5363327003488808,0.44087438915022553,0.30295490925893653,0.9629629629629629,4.045719573261095,5.216264646823454e-05,0.00016430464782496434,True
global_common,momentum_6_1,prior 126 trading-day return skipping 21 days,1m,38,902,0.11476306849380288,0.04594436694737092,0.394086337017758,0.631578947368421,1.5463256351224142,0.12202594386632093,0.2988439222549846,False
global_common,momentum_6_1,prior 126 trading-day return skipping 21 days,3m,36,824,0.16734876912620555,0.15003873376058363,0.3452268480127851,0.6666666666666666,1.8725634472202541,0.06112869284129463,0.08787249595936103,True
global_common,momentum_6_1,prior 126 trading-day return skipping 21 days,6m,33,711,0.2797949707349599,0.2981421756128294,0.29716900153488446,0.8484848484848485,3.0023060094605136,0.0026794268512442265,0.01301213600357185,True
global_common,momentum_6_1,prior 126 trading-day return skipping 21 days,12m,27,485,0.3931998146118854,0.4129491626398592,0.30740643465444134,0.8888888888888888,3.5805683479127492,0.0003428476441569295,0.0007885495815609378,True
global_common,short_reversal,-prior 21 trading-day return,1m,38,902,-0.057244250854792435,-0.07915526708757332,0.339402099341097,0.4473684210526316,-1.0210309200712353,0.30723978962758514,0.44476955489010067,False
global_common,short_reversal,-prior 21 trading-day return,3m,36,824,-0.10335954605785976,-0.12294526229510766,0.3687356601995187,0.3888888888888889,-1.807259025262933,0.07072190157919378,0.09101027488412523,True
