symbol,as_of_date,fair_value,close,valuation_gap,usable_model_count,confidence_score,warnings
MNG,2024-06-30,889.3532710280372,2500.0,-0.6442586915887851,4,0.56875,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
MOX,2024-06-30,376.59322791443856,204.0,0.8460452348746987,3,0.495,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ddm_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
MSA,2024-06-30,228.13754351729355,312.0,-0.26878992462405915,6,0.850035904157848,ic_weight_fallback_for_uncovered_models
MUT,2024-06-30,426.75758800821797,264.75,0.6119266780291519,3,0.49761498934530457,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
NKL,2024-06-30,,35.2,,0,,no_usable_valuation_models
OUL,2024-06-30,794.6484695800061,1336.0,-0.40520324133233077,3,0.51,ic_weight_fallback_for_uncovered_models
RDS,2024-06-30,,79.05,,1,0.675,headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage
REB,2024-06-30,,70.85,,2,0.4175,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_confident_downside_low_information
RIS,2024-06-30,485.44746889411783,240.0,1.0226977870588243,6,0.7826921416887317,ic_weight_fallback_for_uncovered_models
S2M,2024-06-30,,176.95,,5,0.7407524691552992,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_method_class_agreement
SAH,2024-06-30,,1950.0,,0,,no_usable_valuation_models
SBM,2024-06-30,1971.2013710091826,2449.0,-0.19509948100890873,5,0.9102918660499156,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
SID,2024-06-30,871.990426453846,833.0,0.046807234638470696,4,0.6360198739143812,fcff_dcf_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SLF,2024-06-30,,531.0,,0,,no_usable_valuation_models
SMI,2024-06-30,981.5549405330434,2350.0,-0.5823170465816837,4,0.8377046381022752,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SNA,2024-06-30,,10.99,,2,0.395,residual_income_severe_book_value_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
SNP,2024-06-30,,509.9,,0,,no_usable_valuation_models
SRM,2024-06-30,,107.5,,2,0.35,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
STR,2024-06-30,43.45495555555556,34.0,0.27808692810457525,1,0.63,headline_review_shared_input_bias
TGC,2024-06-30,129.10055351820898,310.0,-0.5835466015541646,3,0.8507987455531105,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;residual_income_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
TMA,2024-06-30,615.6238029159946,1379.0,-0.5535722966526508,6,0.817622738635723,ic_weight_fallback_for_uncovered_models
TQM,2024-06-30,,1300.0,,0,,no_usable_valuation_models
WAA,2024-06-30,,3900.0,,0,,no_usable_valuation_models
ZDJ,2024-06-30,,75.36,,2,0.3882558322304569,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
ADH,2024-09-30,,39.25,,2,0.4175,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
ADI,2024-09-30,,323.0,,3,0.7914984436153936,fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
AFI,2024-09-30,290.3037397659077,310.75,-0.06579649311051416,6,0.905765687682252,ic_weight_fallback_for_uncovered_models
AFM,2024-09-30,511.45483908218785,1160.0,-0.5590906559636312,4,0.8722530296295403,ic_weight_fallback_for_uncovered_models
AGM,2024-09-30,2612.104709501139,6956.0,-0.6244817841430219,3,0.8576454521984256,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AKT,2024-09-30,185.01017509072415,1071.0,-0.8272547384773817,3,0.8210639890466812,ic_weight_fallback_for_uncovered_models
ALM,2024-09-30,1141.7422689075631,1385.0,-0.17563735096926847,3,0.6405922914654005,ddm_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
ARD,2024-09-30,146.40500352449948,497.0,-0.7054225281197193,3,0.5841404914024639,fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
ATH,2024-09-30,21.825136136444875,72.5,-0.698963639497312,3,0.667619198205843,fcff_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
ATL,2024-09-30,,139.95,,0,,no_usable_valuation_models
ATW,2024-09-30,379.1193545802643,543.0,-0.3018059768319258,3,0.8390458303285744,ic_weight_fallback_for_uncovered_models
BAL,2024-09-30,34.469181481546826,230.0,-0.8501339935584921,5,0.7349717318869597,ic_weight_fallback_for_uncovered_models
BCI,2024-09-30,407.97855988619256,610.0,-0.33118268871115975,3,0.6282053845523345,ic_weight_fallback_for_uncovered_models
BCP,2024-09-30,330.17896283669245,287.9,0.14685294489993916,3,0.8387080346320614,ic_weight_fallback_for_uncovered_models
BOA,2024-09-30,176.5135613537903,193.0,-0.08542196189745965,3,0.7639093256995975,ic_weight_fallback_for_uncovered_models
CDM,2024-09-30,794.1120621430966,891.2,-0.10894068430981085,3,0.7287898238606704,ic_weight_fallback_for_uncovered_models
CFG,2024-09-30,29.021905853080202,188.0,-0.8456281603559563,3,0.5731553818608625,ic_weight_fallback_for_uncovered_models
CIH,2024-09-30,258.8349853847561,408.0,-0.3656005260177546,3,0.8426509778312594,ic_weight_fallback_for_uncovered_models
CMT,2024-09-30,486.3745019920319,1621.0,-0.6999540394867169,4,0.8806391789338508,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
COL,2024-09-30,24.543077911611068,53.7,-0.5429594429867586,4,0.6805605657389112,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
CRS,2024-09-30,37.68989828295986,37.0,0.018645899539455613,1,0.675,headline_review_shared_input_bias
CSR,2024-09-30,99.47010160689217,190.8,-0.47866823057184404,5,0.8640865531271715,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
CTM,2024-09-30,488.89208926659546,660.5,-0.2598151562958434,5,0.8609738321856915,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
DHO,2024-09-30,15.542060891778593,58.0,-0.732033432900369,4,0.863254092138797,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
DWY,2024-09-30,880.7895226311819,662.3,0.3298950968310159,5,0.7132444377681146,ic_weight_fallback_for_uncovered_models
DYT,2024-09-30,,245.0,,3,0.8077021022140443,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_lone_thin_comp
EQD,2024-09-30,,1080.0,,0,,no_usable_valuation_models
FBR,2024-09-30,168.67863534705882,107.0,0.5764358443650357,3,0.44999999999999996,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
GAZ,2024-09-30,924.8696046232737,3805.0,-0.7569330868269977,4,0.56875,fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
HPS,2024-09-30,295.9878999229356,546.1,-0.4579968871581477,6,0.8666620755397301,ic_weight_fallback_for_uncovered_models
IAM,2024-09-30,61.921523008619126,94.5,-0.3447457882685807,6,0.6425,ic_weight_fallback_for_uncovered_models
IBC,2024-09-30,,38.5,,0,,no_usable_valuation_models
IMO,2024-09-30,24.763868683270793,91.9,-0.73053461715701,4,0.8443403390203572,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
INV,2024-09-30,83.62105039428627,101.95,-0.1797837136411352,3,0.7586328193634368,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
JET,2024-09-30,557.0227234847431,980.0,-0.43160946583189475,4,0.8426731545436079,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
LBV,2024-09-30,1093.3885978835979,4480.0,-0.7559400451152684,3,0.7833394026897618,fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
LES,2024-09-30,151.2180260699055,290.0,-0.47855853079342925,3,0.8201282088605448,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
LHM,2024-09-30,821.2507100441709,1880.0,-0.5631645159339517,5,0.9242224430331745,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
M2M,2024-09-30,284.24867368323663,549.0,-0.4822428530359989,1,0.675,headline_review_shared_input_bias
MAB,2024-09-30,,925.0,,0,,no_usable_valuation_models
MDP,2024-09-30,26.427562777684184,21.29,0.24131342309460702,2,0.4960704618496279,ic_weight_fallback_for_uncovered_models
MIC,2024-09-30,295.30082562431755,658.0,-0.5512145507229216,5,0.9766971191702252,fcfe_dcf_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
MLE,2024-09-30,,370.0,,0,,no_usable_valuation_models
MNG,2024-09-30,889.3532710280372,2758.0,-0.6775368850514731,3,0.7747017603298574,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ddm_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
MOX,2024-09-30,376.59322791443856,220.0,0.7117873996110844,3,0.495,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ddm_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
MSA,2024-09-30,140.2389774260484,472.0,-0.7028835224024399,6,0.9221930288464277,ic_weight_fallback_for_uncovered_models
MUT,2024-09-30,439.44943714408646,299.0,0.4697305590103227,3,0.818851477889528,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
NKL,2024-09-30,,34.0,,0,,no_usable_valuation_models
OUL,2024-09-30,827.6169282593023,1315.0,-0.37063351463170924,3,0.51,ic_weight_fallback_for_uncovered_models
RDS,2024-09-30,,75.78,,1,0.675,headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage
REB,2024-09-30,,104.45,,1,0.675,ddm_severe_dividend_quality_warning;headline_review_shared_input_bias;headline_review_confident_downside_low_information
RIS,2024-09-30,178.04118542010397,219.8,-0.18998550764283917,5,0.7423495081916098,fcff_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
S2M,2024-09-30,,230.35,,5,0.7407524691552992,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_method_class_agreement
SAH,2024-09-30,,1968.0,,0,,no_usable_valuation_models
SBM,2024-09-30,835.0285346589163,2567.0,-0.6747064531909168,5,0.611,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
SID,2024-09-30,590.0944517293158,850.0,-0.3057712332596285,5,0.641,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SLF,2024-09-30,,575.0,,0,,no_usable_valuation_models
SMI,2024-09-30,981.5549405330434,2299.0,-0.5730513525302117,4,0.8377046381022752,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SNA,2024-09-30,,15.84,,2,0.395,residual_income_severe_book_value_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
SNP,2024-09-30,,476.0,,0,,no_usable_valuation_models
SRM,2024-09-30,,462.7,,2,0.35,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
STR,2024-09-30,60.74014074074074,60.79,-0.0008201885056630109,1,0.63,fcfe_dcf_terminal_value_dominates_dcf;headline_review_shared_input_bias
TGC,2024-09-30,129.10055351820898,424.0,-0.6955175624570542,3,0.8507987455531105,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;residual_income_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
TMA,2024-09-30,811.9150965140145,1740.0,-0.5333821284402216,4,0.6381984595343692,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
TQM,2024-09-30,,1450.0,,0,,no_usable_valuation_models
WAA,2024-09-30,,4500.0,,0,,no_usable_valuation_models
ZDJ,2024-09-30,,147.95,,2,0.3882558322304569,fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
ADH,2024-12-31,,39.3,,2,0.4175,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
ADI,2024-12-31,,480.0,,4,0.8480979330074105,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
AFI,2024-12-31,290.3037397659077,303.95,-0.04489639820395552,6,0.905765687682252,ic_weight_fallback_for_uncovered_models
AFM,2024-12-31,511.45483908218785,1101.0,-0.5354633614149066,4,0.8722530296295403,ic_weight_fallback_for_uncovered_models
AGM,2024-12-31,2612.104709501139,6875.0,-0.6200574967998342,3,0.8576454521984256,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AKT,2024-12-31,170.74797570238673,1052.0,-0.837692038305716,3,0.7335492992236716,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
ALM,2024-12-31,1141.7422689075631,1442.0,-0.20822311448851383,3,0.8061028726664583,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
ARD,2024-12-31,146.40500352449948,479.95,-0.6949578007615387,3,0.5841404914024639,fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
ATH,2024-12-31,24.027846108864455,66.0,-0.6359417256232658,3,0.7314504166124809,fcff_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
ATL,2024-12-31,,127.5,,0,,no_usable_valuation_models
ATW,2024-12-31,379.1193545802643,569.0,-0.3337093944107833,3,0.8390458303285744,ic_weight_fallback_for_uncovered_models
BAL,2024-12-31,34.469181481546826,219.0,-0.8426064772532108,5,0.7349717318869597,ic_weight_fallback_for_uncovered_models
BCI,2024-12-31,407.97855988619256,580.0,-0.2965886898513922,3,0.6282053845523345,ic_weight_fallback_for_uncovered_models
BCP,2024-12-31,330.17896283669245,275.0,0.2006507739516088,3,0.8387080346320614,ic_weight_fallback_for_uncovered_models
BOA,2024-12-31,176.5135613537903,205.0,-0.13895823729858392,3,0.7639093256995975,ic_weight_fallback_for_uncovered_models
CDM,2024-12-31,794.1120621430966,930.0,-0.14611606221172402,3,0.7287898238606704,ic_weight_fallback_for_uncovered_models
CFG,2024-12-31,29.021905853080202,222.0,-0.8692706943554946,3,0.5731553818608625,ic_weight_fallback_for_uncovered_models
CIH,2024-12-31,258.8349853847561,395.0,-0.34472155598795917,3,0.8426509778312594,ic_weight_fallback_for_uncovered_models
CMG,2024-12-31,,290.0,,0,,no_usable_valuation_models
CMT,2024-12-31,478.84846212531215,1616.0,-0.703682882348198,3,0.8383651504234593,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
COL,2024-12-31,26.934572576722147,56.0,-0.5190254897013902,4,0.7591697672906738,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
CRS,2024-12-31,28.114282362286133,35.0,-0.19673478964896762,1,0.675,headline_review_shared_input_bias
CSR,2024-12-31,117.32676041062578,190.0,-0.382490734680917,5,0.8884750976917863,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
CTM,2024-12-31,488.89208926659546,1097.0,-0.554337202127078,5,0.8609738321856915,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
DHO,2024-12-31,26.113421227574786,57.0,-0.5418698030250038,4,0.8219700708896762,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
DWY,2024-12-31,974.0216045676999,638.0,0.5266796309838557,5,0.8921997187436317,ic_weight_fallback_for_uncovered_models
DYT,2024-12-31,,259.5,,3,0.8077021022140443,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_lone_thin_comp
EQD,2024-12-31,,1219.0,,0,,no_usable_valuation_models
FBR,2024-12-31,178.8873882882353,106.45,0.6804827457795706,2,0.48949766615656987,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
GAZ,2024-12-31,1589.6391991305054,3760.0,-0.5772236172525251,6,0.8458506039593561,ic_weight_fallback_for_uncovered_models
HPS,2024-12-31,295.9878999229356,607.0,-0.5123757826640271,6,0.8666620755397301,ic_weight_fallback_for_uncovered_models
IAM,2024-12-31,61.921523008619126,82.775,-0.2519296525687814,6,0.6425,ic_weight_fallback_for_uncovered_models
IBC,2024-12-31,,34.92,,0,,no_usable_valuation_models
IMO,2024-12-31,14.274700016514622,90.0,-0.8413922220387264,3,0.8525551143799799,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
INV,2024-12-31,83.62105039428627,96.23,-0.1310293006932738,3,0.7586328193634368,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
JET,2024-12-31,557.0227234847431,1890.0,-0.7052789822832047,4,0.8426731545436079,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
LBV,2024-12-31,1093.3885978835979,4200.0,-0.7396693814562862,3,0.7833394026897618,fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
LES,2024-12-31,151.2180260699055,300.0,-0.49593991310031493,3,0.8201282088605448,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
LHM,2024-12-31,773.0422411415228,1935.0,-0.6004949658183345,5,0.8669075053657911,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
M2M,2024-12-31,286.6901990365201,529.0,-0.45805255380620025,1,0.675,headline_review_shared_input_bias
MAB,2024-12-31,,900.0,,0,,no_usable_valuation_models
MDP,2024-12-31,28.758662685847447,20.53,0.40081162619812205,2,0.4795307244143982,ic_weight_fallback_for_uncovered_models
MIC,2024-12-31,295.30082562431755,605.0,-0.5118994617779875,5,0.9766971191702252,fcfe_dcf_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
MLE,2024-12-31,,370.0,,0,,no_usable_valuation_models
MNG,2024-12-31,889.3532710280372,2889.0,-0.6921587846908837,3,0.7747017603298574,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ddm_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
MOX,2024-12-31,376.59322791443856,245.05,0.5368015830011774,3,0.495,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ddm_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
MSA,2024-12-31,109.34003137798953,536.0,-0.7960074041455419,5,0.8584915448914936,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
MUT,2024-12-31,426.75758800821797,304.0,0.4038078552901907,3,0.495,fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
NKL,2024-12-31,,33.01,,0,,no_usable_valuation_models
OUL,2024-12-31,983.7665879822525,1233.0,-0.20213577617011147,4,0.5833194252079993,fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
RDS,2024-12-31,,75.2,,1,0.675,headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage
REB,2024-12-31,,100.0,,1,0.675,ddm_severe_dividend_quality_warning;headline_review_shared_input_bias;headline_review_confident_downside_low_information
RIS,2024-12-31,93.33728120889718,224.05,-0.5834086980187585,3,0.6427016553917011,ddm_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
S2M,2024-12-31,,235.0,,5,0.7407524691552992,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_method_class_agreement
SAH,2024-12-31,,1829.0,,0,,no_usable_valuation_models
SBM,2024-12-31,835.0285346589163,2360.0,-0.6461743497207981,5,0.611,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
SID,2024-12-31,599.036747552439,983.9,-0.3911609436401676,4,0.6413506389340841,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SLF,2024-12-31,,548.0,,0,,no_usable_valuation_models
SMI,2024-12-31,981.5549405330434,1971.0,-0.5020015522409724,4,0.8377046381022752,ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
SNA,2024-12-31,,16.37,,2,0.395,residual_income_severe_book_value_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
SNP,2024-12-31,,595.0,,0,,no_usable_valuation_models
SRM,2024-12-31,,400.0,,2,0.35,ic_weight_fallback_for_uncovered_models;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement
STR,2024-12-31,67.13565925925926,42.05,0.5965674021226934,1,0.63,headline_review_shared_input_bias
TGC,2024-12-31,129.10055351820898,476.0,-0.7287803497516618,3,0.8507987455531105,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;residual_income_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
TMA,2024-12-31,811.9150965140145,1500.0,-0.45872326899065696,3,0.801212907634038,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
TQM,2024-12-31,,1340.0,,0,,no_usable_valuation_models
WAA,2024-12-31,,4460.0,,0,,no_usable_valuation_models
ZDJ,2024-12-31,,102.0,,2,0.3882558322304569,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias;headline_review_required_extreme_upside;headline_review_weak_model_coverage;headline_review_weak_method_class_agreement;headline_review_lone_thin_comp
ADH,2025-03-31,34.211291884046815,45.58,-0.24942317060011376,4,0.6099445113283765,ic_weight_fallback_for_uncovered_models
ADI,2025-03-31,416.22476545389316,555.0,-0.25004546765064295,3,0.7887251462699709,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AFI,2025-03-31,315.04829935816645,334.95,-0.05941692981589353,5,0.9520429875919421,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AFM,2025-03-31,477.84263987347526,1334.0,-0.6417971215341265,3,0.827348495951935,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AGM,2025-03-31,3081.7271593196406,7000.0,-0.5597532629543371,3,0.8564788140029089,justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
AKT,2025-03-31,489.3446913070151,1270.0,-0.6146892194432951,3,0.842897436900605,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ddm_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
ALM,2025-03-31,956.0965465411011,1780.0,-0.46286710868477465,3,0.819911860815975,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
ARD,2025-03-31,334.20059628643753,484.0,-0.3095029002346332,3,0.8350439057468821,residual_income_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
ATH,2025-03-31,47.19935515145359,75.0,-0.3706752646472855,3,0.8436999837506118,fcff_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models
ATL,2025-03-31,,139.0,,0,,no_usable_valuation_models
ATW,2025-03-31,466.394385554976,699.8,-0.3335318868891455,3,0.7435605997352718,ic_weight_fallback_for_uncovered_models
BAL,2025-03-31,107.41293478730248,230.0,-0.5329872400552067,3,0.8100124618533349,fcff_dcf_terminal_value_dominates_dcf;justified_multiples_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
BCI,2025-03-31,455.8486441115405,600.0,-0.24025225981409914,3,0.6514077799977447,ic_weight_fallback_for_uncovered_models
BCP,2025-03-31,300.18436835031673,283.35,0.059411922888006785,3,0.8439102344946003,ic_weight_fallback_for_uncovered_models
BOA,2025-03-31,227.88187970181787,195.9,0.1632561495753846,3,0.7318674749102965,ic_weight_fallback_for_uncovered_models
CDM,2025-03-31,822.3077695963941,1175.0,-0.30016360034349443,3,0.7961913976637431,ic_weight_fallback_for_uncovered_models
CFG,2025-03-31,75.6674405374383,225.0,-0.6637002642780521,3,0.7599542578311833,ic_weight_fallback_for_uncovered_models
CIH,2025-03-31,267.3698541890163,410.0,-0.34787840441703344,3,0.8366476284333502,ic_weight_fallback_for_uncovered_models
CMG,2025-03-31,251.80268901148773,329.9,-0.23673025458779096,4,0.8960716251774863,fcff_dcf_excluded_cross_model_outlier;ddm_excluded_cross_model_outlier;ic_weight_fallback_for_uncovered_models
CMT,2025-03-31,1295.3669687758536,1950.0,-0.3357092467816135,3,0.8123411394529227,fcff_dcf_terminal_value_dominates_dcf;fcfe_dcf_terminal_value_dominates_dcf;ic_weight_fallback_for_uncovered_models;headline_review_shared_input_bias
COL,2025-03-31,42.185867945811864,62.89,-0.32921183104131235,4,0.8076014925675978,fcff_dcf_severe_fcf_quality_warning;fcfe_dcf_severe_fcf_quality_warning;ic_weight_fallback_for_uncovered_models
CRS,2025-03-31,35.36431560988828,33.0,0.0716459275723722,2,0.4175,ic_weight_fallback_for_uncovered_models
CSR,2025-03-31,142.42252257049387,226.0,-0.369811847033213,6,0.9150231290112609,ic_weight_fallback_for_uncovered_models
