symbol,statement_year,metric_name,n_distinct_values,min_value,max_value,ratio_max_min,sources_involved,classification,n_raw_rows
SNA,2021,EBITDA,2,11900000.0,1247959000.0,104.87050420168067,bvc;stockanalysis;workbook,E_source_disagreement,3
SNA,2021,NetIncome,2,-29280000.0,-29200000.0,0.9972677595628415,bvc;stockanalysis,E_source_disagreement,2
SNA,2021,Revenue,2,348000000.0,348060000.0,1.0001724137931034,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2021,Total_Debt,2,151075000.0,502410000.0,3.3255667714711237,bvc;stockanalysis,E_source_disagreement,2
SNA,2021,Total_Equity,2,-35631000.0,-35630000.0,0.9999719345513738,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2022,Cash,2,27228000.0,27230000.0,1.0000734537975613,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2022,EBITDA,2,-37770000.0,-23880000.0,0.6322478157267672,bvc;stockanalysis;workbook,E_source_disagreement,3
SNA,2022,NetIncome,2,-183623000.0,-183580000.0,0.9997658245426772,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2022,Revenue,2,221918000.0,221920000.0,1.0000090123378906,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2022,Total_Debt,2,138398000.0,502750000.0,3.6326391999884393,bvc;stockanalysis,E_source_disagreement,2
SNA,2022,Total_Equity,2,-219241000.0,-219240000.0,0.9999954388093468,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2023,Cash,2,25690000.0,25694000.0,1.0001557026080188,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2023,EBITDA,2,-76560000.0,874809000.0,11.426449843260189,bvc;stockanalysis;workbook,E_source_disagreement_sign_flip,3
SNA,2023,NetIncome,2,-128199000.0,-128160000.0,0.9996957854585449,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2023,Revenue,2,149980000.0,149981000.0,1.000006667555674,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2023,Total_Debt,2,117378000.0,531040000.0,4.524186815246469,bvc;stockanalysis,E_source_disagreement,2
SNA,2024,Cash,2,227770000.0,227795000.0,1.0001097598454582,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2024,NetIncome,2,20956000.0,20980000.0,1.0011452567283832,bvc;stockanalysis,E_source_disagreement,2
SNA,2024,Revenue,2,334396000.0,334400000.0,1.0000119618655725,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2024,Total_Debt,2,97409000.0,405170000.0,4.159471917379298,bvc;stockanalysis,E_source_disagreement,2
SNA,2024,Total_Equity,2,-112739000.0,-112730000.0,0.9999201695952599,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2025,Cash,2,44619000.0,44620000.0,1.0000224119769605,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2025,NetIncome,2,26220000.0,26460000.0,1.0091533180778032,bvc;stockanalysis,E_source_disagreement,2
SNA,2025,Revenue,2,219426000.0,219430000.0,1.0000182293802922,bvc;stockanalysis,B_harmless_equivalent,2
SNA,2025,Total_Debt,2,92080000.0,238550000.0,2.590682015638575,bvc;stockanalysis,E_source_disagreement,2
SNA,2025,Total_Equity,2,-96520000.0,-96517000.0,0.9999689183588893,bvc;stockanalysis,B_harmless_equivalent,2
SNP,2022,Capitaux_propres,2,801076000.0,801076160.0,1.0000001997313612,workbook,B_harmless_equivalent,4
SNP,2022,Clean_Capitaux_propres,2,801076000.0,801076160.0,1.0000001997313612,workbook,B_harmless_equivalent,4
SNP,2022,EBITDA,2,173181000.0,222524000.0,1.2849215560598448,workbook,E_source_disagreement,4
SNP,2022,EnterpriseValue,2,398357580.0,398456000.0,1.000247064459022,workbook,B_harmless_equivalent,4
SNP,2023,EBITDA,2,-45412000.0,74652000.0,1.6438826741830352,workbook,E_source_disagreement_sign_flip,4
SNP,2024,EBITDA,2,-116252000.0,62742000.0,0.5397068437532258,workbook,E_source_disagreement_sign_flip,4
SOT,2021,EBITDA,3,420853000.0,514040000.0,1.2214241077050656,stockanalysis;workbook,E_source_disagreement,6
SOT,2022,EBITDA,2,527225000.0,539840000.0,1.023927165821044,stockanalysis;workbook,E_source_disagreement,6
SOT,2022,EnterpriseValue,2,566474000.0,9806380000.0,17.311262299770156,workbook,E_source_disagreement,4
SOT,2023,EBITDA,2,449600000.0,517943000.0,1.1520084519572953,stockanalysis;workbook,E_source_disagreement,6
SOT,2024,EBITDA,2,610931000.0,628620000.0,1.028954169947179,stockanalysis;workbook,E_source_disagreement,6
SOT,2025,EBITDA,2,760314000.0,767760000.0,1.0097933222326565,stockanalysis;workbook,E_source_disagreement,6
SOT,2025,Revenue,2,3226000000.0,3227000000.0,1.000309981401116,bvc;stockanalysis,B_harmless_equivalent,3
SRM,2020,EBITDA,2,9139716.49,14132654.68,1.5462902701044285,workbook,E_source_disagreement,4
SRM,2021,EBITDA,3,4977595.32,10667449.56,2.1430929744606075,stockanalysis;workbook,E_source_disagreement,6
SRM,2022,EBITDA,3,6780000.0,13302316.93,1.9619936474926254,stockanalysis;workbook,E_source_disagreement,6
SRM,2023,EBITDA,3,-360000.0,10873781.19,30.20494775,stockanalysis;workbook,E_source_disagreement_sign_flip,6
SRM,2023,EnterpriseValue,2,21665478.78,23505108.18,1.0849106275785703,workbook,E_source_disagreement,4
SRM,2024,EBITDA,3,-10910860.74,10748066.12,0.9850795804401403,stockanalysis;workbook,E_source_disagreement_sign_flip,6
SRM,2024,EnterpriseValue,2,40532057.14,113737247.21,2.8061059624273486,workbook,E_source_disagreement,4
SRM,2025,EBITDA,3,-20910860.74,21671668.45,1.0363833760580055,stockanalysis;workbook,E_source_disagreement_sign_flip,6
SRM,2025,EnterpriseValue,2,133893553.7,235963776.56,1.762323652180426,workbook,E_source_disagreement,4
STR,2021,EBITDA,2,-11000000.0,-5000000.0,0.45454545454545453,bvc;workbook,E_source_disagreement,4
STR,2021,NetIncome,2,-11000000.0,-10850000.0,0.9863636363636363,bvc;stockanalysis,E_source_disagreement,2
STR,2021,Revenue,2,57700000.0,58000000.0,1.0051993067590987,bvc;stockanalysis,E_source_disagreement,2
STR,2022,EBITDA,2,1000000.0,6000000.0,6.0,bvc;workbook,E_source_disagreement,5
STR,2022,NetIncome,2,-14994674.62,-14990000.0,0.9996882479868043,bvc;stockanalysis,B_harmless_equivalent,2
STR,2022,Revenue,2,77000000.0,77470000.0,1.0061038961038962,bvc;stockanalysis,E_source_disagreement,2
STR,2022,Total_Equity,2,-289080000.0,-289000000.0,0.9997232599972325,bvc;stockanalysis,B_harmless_equivalent,2
STR,2023,EBITDA,2,-13800000.0,-12000000.0,0.8695652173913043,bvc;workbook,E_source_disagreement,4
STR,2023,NetIncome,2,-39710000.0,-39700000.0,0.9997481742634097,bvc;stockanalysis,B_harmless_equivalent,2
STR,2023,Revenue,2,86660000.0,87000000.0,1.00392337872144,bvc;stockanalysis,E_source_disagreement,2
STR,2024,EBITDA,3,-14000000.0,-7800000.0,0.5571428571428572,bvc;workbook,E_source_disagreement,5
STR,2024,NetIncome,2,-12580000.0,-12500000.0,0.9936406995230525,bvc;stockanalysis,E_source_disagreement,2
STR,2024,Revenue,2,117000000.0,125330000.0,1.0711965811965811,bvc;stockanalysis,E_source_disagreement,2
STR,2025,NetIncome,2,480000.0,500000.0,1.0416666666666667,bvc;stockanalysis,E_source_disagreement,4
STR,2025,Revenue,2,174000000.0,177790000.0,1.0217816091954024,bvc;stockanalysis,E_source_disagreement,2
TGC,2021,EBITDA,2,364170000.0,462310000.0,1.269489524123349,stockanalysis,E_source_disagreement,4
TGC,2022,EBITDA,2,405320000.0,514300000.0,1.2688739761176355,stockanalysis,E_source_disagreement,4
TGC,2023,EBITDA,2,578070000.0,712780000.0,1.233034061618835,stockanalysis,E_source_disagreement,4
TGC,2024,EBITDA,2,1068000000.0,1411000000.0,1.3211610486891385,stockanalysis;workbook,E_source_disagreement,4
TGC,2025,EBITDA,2,1952000000.0,2520000000.0,1.290983606557377,stockanalysis;workbook,E_source_disagreement,4
TMA,2021,Cash,2,1553000000.0,1553421000.0,1.0002710882163555,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2021,EBITDA,3,1310666000.0,2238316000.0,1.7077699429145183,bvc;stockanalysis;workbook,E_source_disagreement,6
TMA,2021,NetIncome,2,934909000.0,934910000.0,1.000001069622819,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2021,Revenue,2,12869752000.0,12870000000.0,1.000019269990595,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2021,Total_Debt,2,806840000.0,806844000.0,1.000004957612414,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2021,Total_Equity,2,2779858000.0,2780000000.0,1.000051081745902,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2022,Cash,2,1698655000.0,1699000000.0,1.0002031018658881,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2022,EBITDA,3,1039000000.0,1732372000.0,1.6673455245428297,bvc;stockanalysis;workbook,E_source_disagreement,6
TMA,2022,NetIncome,2,488120000.0,488124000.0,1.0000081947062198,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2022,Revenue,2,19718653000.0,19719000000.0,1.0000175975509078,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2022,Total_Debt,2,2176000000.0,2176383000.0,1.0001760110294118,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2022,Total_Equity,2,2766717000.0,2767000000.0,1.0001022872957372,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2023,Cash,2,1487000000.0,1487425000.0,1.0002858103564223,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2023,EBITDA,2,726380000.0,766630000.0,1.0554117679451527,bvc;stockanalysis;workbook,E_source_disagreement,6
TMA,2023,EnterpriseValue,2,-202897000.0,10168390000.0,50.11601945814871,workbook,E_source_disagreement_sign_flip,4
TMA,2023,Revenue,2,16933000000.0,16933420000.0,1.000024803637867,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2023,Total_Debt,2,1261817000.0,1262000000.0,1.000145028954278,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2023,Total_Equity,2,2315933000.0,2316000000.0,1.0000289300251777,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2024,Cash,2,1789000000.0,1789312000.0,1.0001743991056455,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2024,EBITDA,3,1340300000.0,1681030000.0,1.2542192046556742,bvc;stockanalysis;workbook,E_source_disagreement,6
TMA,2024,NetIncome,2,934195000.0,934200000.0,1.0000053522016281,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2024,Revenue,2,16751842000.0,16752000000.0,1.0000094317986046,bvc;stockanalysis,B_harmless_equivalent,3
TMA,2024,Total_Debt,2,1242942000.0,1243000000.0,1.0000466634806773,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2024,Total_Equity,2,2745769000.0,2746000000.0,1.000084129436963,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2025,EBITDA,2,1273000000.0,1593000000.0,1.251374705420267,bvc;stockanalysis,E_source_disagreement,3
TMA,2025,NetIncome,2,851000000.0,851080000.0,1.0000940070505289,bvc;stockanalysis,B_harmless_equivalent,2
TMA,2025,Revenue,2,15126000000.0,15127000000.0,1.0000661113314822,bvc;stockanalysis,B_harmless_equivalent,3
TQM,2020,EBITDA,2,2358846000.0,3154000000.0,1.3370944945112992,bvc;workbook,E_source_disagreement,4
TQM,2021,Cash,2,447349000.0,447350000.0,1.00000223539116,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2021,EBITDA,2,2430762000.0,3239000000.0,1.3325039637776137,bvc;stockanalysis;workbook,E_source_disagreement,5
TQM,2021,NetIncome,2,1005000000.0,1280547000.0,1.274176119402985,bvc;stockanalysis,E_source_disagreement,2
TQM,2021,Revenue,2,7812000000.0,7812396000.0,1.0000506912442397,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2021,Total_Debt,2,9633714000.0,9634000000.0,1.0000296874082,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2021,Total_Equity,2,6906000000.0,6906175000.0,1.000025340283811,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2022,Cash,2,1275692000.0,1276000000.0,1.0002414375883835,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2022,EBITDA,2,3711000000.0,3753331000.0,1.011406898410132,bvc;stockanalysis;workbook,E_source_disagreement,6
TQM,2022,NetIncome,2,1302719000.0,1303000000.0,1.0002157026956695,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2022,Revenue,2,13603562000.0,13604000000.0,1.0000321974494621,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2022,Total_Debt,2,9090000000.0,9090168000.0,1.0000184818481848,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2022,Total_Equity,2,6225893000.0,7553000000.0,1.213159301003085,bvc;stockanalysis,E_source_disagreement,2
TQM,2023,Cash,2,869066000.0,869070000.0,1.000004602642377,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2023,EBITDA,2,3550000000.0,3562083000.0,1.003403661971831,bvc;stockanalysis;workbook,E_source_disagreement,6
TQM,2023,NetIncome,2,1037000000.0,1037327000.0,1.0003153326904533,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2023,Revenue,2,13190671000.0,13191000000.0,1.0000249418699019,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2023,Total_Debt,2,11020843000.0,11021000000.0,1.0000142457341965,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2023,Total_Equity,2,6437597000.0,7130000000.0,1.107556126921272,bvc;stockanalysis,E_source_disagreement,2
TQM,2024,Cash,2,52220000.0,52224000.0,1.0000765990042129,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2024,EBITDA,2,3458000000.0,3466532000.0,1.0024673221515328,bvc;stockanalysis;workbook,E_source_disagreement,6
TQM,2024,NetIncome,2,1052824000.0,1053000000.0,1.000167169441426,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2024,Revenue,2,10878000000.0,10878079000.0,1.0000072623644052,bvc;stockanalysis,B_harmless_equivalent,3
TQM,2024,Total_Debt,2,10342642000.0,10343000000.0,1.0000346139796776,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2024,Total_Equity,2,6664816000.0,7369000000.0,1.105656930363869,bvc;stockanalysis,E_source_disagreement,2
TQM,2025,Cash,2,42180000.0,42184000.0,1.000094831673779,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2025,EBITDA,2,3255000000.0,3255481000.0,1.0001477726574501,bvc;stockanalysis;workbook,B_harmless_equivalent,6
TQM,2025,NetIncome,2,980720000.0,1274835000.0,1.299897014438372,bvc;stockanalysis,E_source_disagreement,2
TQM,2025,Revenue,2,10637640000.0,10638000000.0,1.000033842092795,bvc;stockanalysis,B_harmless_equivalent,3
TQM,2025,Total_Debt,2,9679000000.0,9679219000.0,1.0000226263043703,bvc;stockanalysis,B_harmless_equivalent,2
TQM,2025,Total_Equity,2,7498609000.0,7499000000.0,1.0000521430041225,bvc;stockanalysis,B_harmless_equivalent,2
VCN,2021,EBITDA,2,83270000.0,108870000.0,1.307433649573676,bvc;stockanalysis,E_source_disagreement,4
VCN,2022,EBITDA,2,100570000.0,113310000.0,1.126677935766133,bvc;stockanalysis,E_source_disagreement,4
VCN,2023,EBITDA,2,126530000.0,138460000.0,1.0942859400932585,bvc;stockanalysis,E_source_disagreement,4
VCN,2024,EBITDA,2,152040000.0,172900000.0,1.1372007366482504,bvc;stockanalysis,E_source_disagreement,4
VCN,2024,NetIncome,2,91000000.0,91220000.0,1.0024175824175825,bvc;stockanalysis,E_source_disagreement,3
VCN,2024,Revenue,2,836620000.0,837000000.0,1.0004542086012767,bvc;stockanalysis,B_harmless_equivalent,3
VCN,2025,EBITDA,3,215590000.0,264200000.0,1.2254742798831115,bvc;stockanalysis,E_source_disagreement,4
VCN,2025,NetIncome,2,144000000.0,144280000.0,1.0019444444444445,bvc;stockanalysis,E_source_disagreement,3
WAA,2020,EBITDA,2,705191000.0,797385000.0,1.13073621189153,workbook,E_source_disagreement,4
WAA,2021,Cash,2,528820000.0,578663860.19,1.0942548696910104,bvc;stockanalysis,E_source_disagreement,4
WAA,2021,EBITDA,3,574820000.0,911308387.83,1.5853804457569327,bvc;stockanalysis;workbook,E_source_disagreement,8
WAA,2021,EnterpriseValue,2,-308059726.69,17054460000.0,55.360887913667064,workbook,E_source_disagreement_sign_flip,4
WAA,2021,NetIncome,2,424040000.0,536459748.19,1.2651159046080558,bvc;stockanalysis,E_source_disagreement,4
WAA,2021,Revenue,2,9088916523.32,11325000000.0,1.2460231063782732,bvc;stockanalysis,E_source_disagreement,2
WAA,2021,Total_Debt,2,3728329.92,608290000.0,163.15347972209497,bvc;stockanalysis,E_source_disagreement,5
WAA,2021,Total_Equity,2,6168433001.26,9419000000.0,1.5269680319257777,bvc;stockanalysis,E_source_disagreement,4
WAA,2022,Cash,2,311954589.18,958120000.0,3.0713444624055777,bvc;stockanalysis,E_source_disagreement,4
WAA,2022,EBITDA,3,1190000000.0,3731611000.0,3.1358075630252102,bvc;stockanalysis;workbook,E_source_disagreement,8
WAA,2022,EnterpriseValue,2,-544890993.61,-297240152.68,0.5455038827320874,workbook,E_source_disagreement,4
WAA,2022,NetIncome,2,607146335.29,776080000.0,1.2782420890827082,bvc;stockanalysis,E_source_disagreement,4
WAA,2022,Revenue,2,10425138745.35,13206000000.0,1.2667457309275971,bvc;stockanalysis,E_source_disagreement,2
WAA,2022,Total_Debt,2,3332569.92,187560000.0,56.28088967447681,bvc;stockanalysis,E_source_disagreement,4
WAA,2022,Total_Equity,2,6355579336.55,8317000000.0,1.308613984593058,bvc;stockanalysis,E_source_disagreement,4
WAA,2023,Cash,2,511962586.72,1019000000.0,1.9903798176512189,bvc;stockanalysis,E_source_disagreement,4
WAA,2023,EBITDA,2,1006000000.0,4855155000.0,4.826197813121272,bvc;stockanalysis;workbook,E_source_disagreement,8
WAA,2023,NetIncome,2,670000000.0,670500000.0,1.0007462686567163,bvc;stockanalysis,B_harmless_equivalent,4
WAA,2023,Revenue,2,12724000000.0,14303000000.0,1.124096196164728,bvc;stockanalysis,E_source_disagreement,2
WAA,2023,Total_Debt,2,3836000.0,521600000.0,135.9749739311783,bvc;stockanalysis,E_source_disagreement,5
WAA,2023,Total_Equity,2,9232000000.0,9509000000.0,1.0300043327556325,bvc;stockanalysis,E_source_disagreement,4
WAA,2024,Cash,2,1036590000.0,1037000000.0,1.0003955276435235,bvc;stockanalysis,B_harmless_equivalent,4
WAA,2024,EBITDA,2,1409000000.0,1586538385.3,1.1260031123491838,bvc;stockanalysis;workbook,E_source_disagreement,8
WAA,2024,EnterpriseValue,2,12503589154.380001,13996020000.0,1.1193601954761287,workbook,E_source_disagreement,4
WAA,2024,NetIncome,2,923150000.0,995136000.0,1.0779786600227481,bvc;stockanalysis,E_source_disagreement,4
WAA,2024,Revenue,2,8019088000.0,8622000000.0,1.0751846095216813,bvc;stockanalysis,E_source_disagreement,2
WAA,2024,Total_Debt,2,110000.0,110820000.0,1007.4545454545455,bvc;stockanalysis,G_scale_mismatch,5
WAA,2024,Total_Equity,2,12778510000.0,12779000000.0,1.0000383456287156,bvc;stockanalysis,B_harmless_equivalent,4
WAA,2025,EBITDA,2,1514000000.0,1643088998.63,1.0852635393857333,bvc;stockanalysis;workbook,E_source_disagreement,8
WAA,2025,EnterpriseValue,2,14512282719.23,16639421000.0,1.146575030401755,workbook,E_source_disagreement,4
WAA,2025,NetIncome,2,1026000000.0,1100404000.0,1.0725185185185184,bvc;stockanalysis,E_source_disagreement,4
WAA,2025,Revenue,2,9064653000.0,9673000000.0,1.0671120008675457,bvc;stockanalysis,E_source_disagreement,2
WAA,2025,Total_Equity,2,15231000000.0,15231066000.0,1.0000043332676778,bvc;stockanalysis,B_harmless_equivalent,4
ZDJ,2020,NetIncome,2,-27373000.0,-17480000.0,0.6385854674314105,bvc;stockanalysis,E_source_disagreement,3
ZDJ,2022,Cash,2,7248000.0,7250000.0,1.0002759381898454,bvc;stockanalysis,B_harmless_equivalent,3
ZDJ,2022,EBITDA,2,24920000.0,24933000.0,1.0005216693418941,bvc;stockanalysis;workbook,B_harmless_equivalent,4
ZDJ,2022,NetIncome,2,7760000.0,16374000.0,2.1100515463917526,bvc;stockanalysis,E_source_disagreement,3
ZDJ,2022,Revenue,2,569103000.0,582190000.0,1.0229958373088879,bvc;stockanalysis,E_source_disagreement,3
ZDJ,2022,Total_Debt,2,13314000.0,35690000.0,2.6806369235391316,bvc;stockanalysis,E_source_disagreement,3
ZDJ,2022,Total_Equity,2,104008000.0,104010000.0,1.0000192292900547,bvc;stockanalysis,B_harmless_equivalent,3
ZDJ,2023,Cash,2,142559.79,8440000.0,59.20322974662069,bvc;stockanalysis,E_source_disagreement,3
ZDJ,2023,EBITDA,2,23827000.0,23830000.0,1.0001259075838336,bvc;stockanalysis;workbook,B_harmless_equivalent,4
ZDJ,2023,NetIncome,2,-1100000.0,4779018.85,4.34456259090909,bvc;stockanalysis,E_source_disagreement_sign_flip,3
ZDJ,2023,Revenue,2,50023.76,610210000.0,12198.403318742932,bvc;stockanalysis,E_source_disagreement,4
ZDJ,2023,Total_Debt,2,0.0,57340000.0,,bvc;stockanalysis,E_source_disagreement,3
ZDJ,2023,Total_Equity,2,63631323.63,100680000.0,1.5822395992487701,bvc;stockanalysis,E_source_disagreement,3
ZDJ,2024,Cash,2,426436.17,7470000.0,17.51727579768855,bvc;stockanalysis,E_source_disagreement,3
ZDJ,2024,EBITDA,2,1652370.1,30910000.0,18.70646291651005,bvc;stockanalysis;workbook,E_source_disagreement,4
ZDJ,2024,NetIncome,2,6320000.0,6599498.11,1.044224384493671,bvc;stockanalysis,E_source_disagreement,3
ZDJ,2024,Revenue,3,50023.76,5455000000.0,109048.1803047192,bvc;stockanalysis,E_source_disagreement,4
ZDJ,2024,Total_Debt,2,0.0,69140000.0,,bvc;stockanalysis,E_source_disagreement,3
ZDJ,2024,Total_Equity,2,70230822.54,113930000.0,1.6222222078505646,bvc;stockanalysis,E_source_disagreement,3
ZDJ,2025,EBITDA,2,28868000.0,38470000.0,1.3326174310655396,bvc;stockanalysis;workbook,E_source_disagreement,4
ZDJ,2025,NetIncome,2,21588000.0,21590000.0,1.0000926440615157,bvc;stockanalysis,B_harmless_equivalent,3
